node_id,x,y,z
6871,1440.21,680.132,204.68
6872,1436.7,682.776,203.949
6873,1689.93,1024.11,237.715
6874,1689.94,1024.1,239.636
6875,1692.37,1022.27,239.292
6877,1451.59,702.856,202.83
6878,1455.05,700.258,203.227
6879,1455.05,700.258,206.362
6880,1451.6,702.853,205.641
6881,1247.62,418.326,176.05
6882,1243.26,421.602,176.92
6883,1660.15,983.944,237.102
6884,1662.7,982.022,237.28
6885,1662.7,982.02,239.603
6886,1660.15,983.943,239.083
6887,1332.42,542.234,190.638
6888,1336.39,539.25,191.024
6889,1336.39,539.248,195.017
6890,1332.42,542.234,194.165
6891,1358.02,429.117,187.508
6892,1362.92,425.431,187.166
6893,1042.23,48.2297,136.848
6894,1035.38,48.23,138.149
6895,1035.38,48.2189,121.841
6897,1214.53,380.647,170.3
6898,1214.53,380.647,174.945
6899,1219.01,377.275,174.021
6901,1404.34,425.556,185.857
6902,1399.27,429.368,186.387
6903,1347.32,562.313,181.026
6904,1347.32,562.312,184.723
6905,1351.22,559.376,184.181
6906,1351.22,559.376,179.982
6908,1781.36,1143.03,260.067
6909,1779.32,1144.57,260.42
6910,1779.32,1144.57,259.207
6911,1481.39,743.013,197.612
6912,1481.39,743.011,200.583
6913,1484.71,740.51,200.195
6914,1484.71,740.51,196.86
6916,1042.23,0.0,123.165
6917,1035.23,0.0,124.355
6918,1035.23,0.0,104.066
6919,1540.97,823.322,215.297
6920,1540.97,823.322,217.756
6921,1170.78,318.344,183.157
6922,1176.07,315.723,183.377
6923,1176.07,315.723,189.888
6924,1170.78,318.343,189.025
6925,1365.89,236.483,175.032
6926,1365.89,236.483,167.984
6927,1360.44,239.58,168.901
6928,1360.44,239.555,176.5
6929,1369.85,248.017,176.012
6930,1369.85,248.017,169.204
6931,1364.58,251.489,170.146
6932,1364.57,251.471,177.409
6933,1357.61,212.331,172.979
6934,1357.61,212.332,165.353
6935,1351.83,214.775,166.29
6936,1351.82,214.745,174.581
6937,1353.28,199.719,171.907
6938,1353.28,199.72,163.983
6939,1347.35,201.878,164.898
6940,1347.34,201.849,173.554
6941,1127.06,256.084,182.249
6942,1133.17,254.217,182.436
6943,1133.17,254.217,190.475
6944,1127.07,256.083,189.731
6945,1344.96,175.47,169.846
6946,1344.97,175.469,161.38
6947,1338.74,177.072,162.286
6948,1338.74,177.059,171.463
6949,1097.89,214.556,190.412
6950,1097.89,214.557,181.704
6951,1104.53,213.17,181.834
6952,1104.53,213.17,191.169
6953,1336.63,151.174,167.781
6954,1336.67,151.167,158.696
6955,1330.13,152.266,159.576
6956,1330.13,152.266,169.164
6957,1068.85,173.233,191.089
6958,1068.91,173.225,181.205
6959,1076.03,172.315,181.241
6960,1076.03,172.315,191.852
6961,1329.72,129.898,165.777
6962,1329.95,129.879,156.12
6963,1323.11,130.437,156.984
6964,1323.11,130.438,166.835
6966,1424.63,425.306,169.861
6967,1429.17,421.887,170.255
6968,1435.4,433.474,171.546
6969,1429.14,421.912,189.157
6970,1435.4,433.474,189.737
6972,1424.63,425.306,189.915
6973,1042.23,1.071e-06,186.135
6974,1301.16,132.229,138.463
6975,1316.59,130.97,138.398
6976,1301.16,132.229,159.671
6977,1290.5,133.099,160.928
6978,1279.86,133.968,162.177
6979,1258.64,135.699,164.582
6980,1248.07,136.561,165.748
6981,1237.52,137.422,166.889
6982,1227.0,138.281,168.004
6983,1216.5,139.138,169.112
6984,1206.02,139.993,170.209
6985,1195.56,140.846,171.27
6986,1185.13,141.698,172.294
6987,1174.72,142.547,173.304
6988,1164.34,143.395,174.263
6989,1153.97,144.24,175.233
6990,1143.63,145.084,176.175
6991,1133.31,145.926,177.046
6992,1123.01,146.767,177.851
6993,1112.74,147.605,178.639
6994,1102.49,148.442,179.332
6995,1092.26,149.277,179.918
6996,1082.05,150.11,180.411
6997,1061.7,151.77,159.696
6998,1069.26,151.153,158.177
7000,1061.7,151.77,192.12
7001,1061.7,151.77,180.932
7002,1054.43,152.363,180.962
7003,1054.43,152.363,191.419
7004,1095.27,169.856,157.287
7005,1083.19,171.4,159.705
7006,1095.27,169.856,180.767
7007,1104.94,168.62,180.336
7008,1114.64,167.38,179.843
7009,1124.37,166.136,179.212
7010,1134.13,164.888,178.503
7011,1143.93,163.635,177.788
7012,1153.76,162.379,176.996
7013,1163.62,161.118,176.11
7014,1173.52,159.853,175.211
7015,1183.44,158.585,174.319
7016,1193.4,157.311,173.36
7017,1203.39,156.034,172.38
7018,1213.43,154.751,171.361
7019,1223.49,153.465,170.288
7020,1233.58,152.174,169.199
7021,1243.71,150.88,168.104
7022,1253.87,149.58,166.976
7023,1264.07,148.277,165.814
7024,1274.3,146.968,164.624
7025,1284.57,145.656,163.41
7026,1294.88,144.338,162.145
7027,1305.21,143.017,160.87
7028,1325.96,140.265,140.206
7029,1319.46,141.196,140.263
7030,1325.96,140.265,131.954
7031,1325.96,140.265,167.956
7032,1325.96,140.265,158.216
7034,1332.62,139.513,166.79
7035,1309.95,155.656,142.63
7036,1323.64,153.356,142.385
7037,1309.95,155.656,162.251
7038,1299.94,157.339,163.551
7039,1289.96,159.016,164.788
7040,1280.03,160.685,165.995
7041,1270.14,162.346,167.174
7042,1260.29,164.001,168.319
7043,1250.49,165.647,169.423
7044,1240.73,167.287,170.489
7045,1231.02,168.919,171.547
7046,1221.34,170.545,172.579
7047,1211.71,172.164,173.548
7048,1202.11,173.776,174.482
7049,1192.56,175.381,175.386
7050,1183.06,176.977,176.212
7051,1173.59,178.568,177.031
7052,1164.17,180.153,177.855
7053,1154.78,181.73,178.57
7054,1145.43,183.3,179.195
7055,1136.12,184.864,179.813
7056,1126.85,186.422,180.376
7057,1117.43,188.005,180.778
7058,1108.44,189.517,181.132
7059,1090.17,192.585,162.542
7060,1097.09,191.423,161.198
7062,1090.18,192.586,191.529
7063,1090.17,192.585,181.539
7064,1083.29,193.742,181.452
7065,1083.27,193.746,190.753
7066,1121.85,209.556,160.626
7067,1111.19,211.781,162.715
7068,1121.85,209.556,181.514
7069,1130.58,207.735,181.257
7070,1139.35,205.905,180.936
7071,1148.17,204.065,180.439
7072,1157.03,202.216,179.936
7073,1165.94,200.357,179.397
7074,1174.9,198.489,178.757
7075,1183.9,196.61,178.007
7076,1192.95,194.721,177.264
7077,1202.05,192.824,176.499
7078,1211.19,190.915,175.648
7079,1220.38,188.998,174.756
7080,1229.62,187.07,173.836
7081,1238.91,185.131,172.856
7082,1248.25,183.182,171.836
7083,1257.64,181.223,170.8
7084,1267.08,179.253,169.724
7085,1276.57,177.273,168.6
7086,1286.12,175.281,167.357
7087,1295.71,173.281,166.115
7088,1305.36,171.268,164.938
7089,1315.05,169.245,163.691
7090,1334.61,165.165,144.444
7091,1328.23,166.495,144.559
7094,1334.61,165.165,161.012
7095,1340.99,163.832,160.12
7096,1340.97,163.837,168.857
7097,1319.79,181.957,146.737
7098,1332.52,178.676,146.424
7099,1319.79,181.957,164.992
7100,1310.45,184.362,166.264
7101,1301.15,186.76,167.407
7102,1291.9,189.143,168.649
7103,1282.72,191.509,169.742
7104,1273.62,193.854,170.923
7105,1264.52,196.198,172.088
7106,1255.51,198.519,173.111
7107,1246.56,200.825,174.106
7108,1237.67,203.117,175.041
7109,1228.83,205.394,175.925
7110,1220.05,207.657,176.784
7111,1211.33,209.905,177.592
7112,1202.66,212.139,178.308
7113,1194.04,214.359,178.994
7114,1185.48,216.566,179.665
7115,1176.97,218.758,180.237
7116,1168.52,220.936,180.699
7117,1160.11,223.102,181.11
7118,1151.76,225.253,181.522
7119,1143.47,227.392,181.771
7120,1135.22,229.517,181.954
7121,1118.88,233.728,165.462
7122,1125.26,232.083,164.23
7124,1118.88,233.729,190.809
7125,1118.88,233.728,182.135
7126,1112.51,235.369,181.97
7127,1112.51,235.368,190.071
7128,1148.6,249.498,163.999
7129,1139.3,252.342,165.738
7130,1148.6,249.498,182.423
7131,1156.39,247.113,182.321
7132,1164.25,244.711,182.131
7133,1172.16,242.292,181.827
7134,1180.12,239.855,181.5
7135,1188.15,237.401,181.109
7136,1196.23,234.929,180.607
7137,1204.37,232.439,180.017
7138,1212.57,229.93,179.364
7139,1220.83,227.403,178.659
7140,1229.16,224.858,177.866
7141,1237.54,222.293,177.034
7142,1245.99,219.71,176.179
7143,1254.5,217.107,175.308
7144,1263.07,214.485,174.377
7145,1271.71,211.843,173.395
7146,1280.41,209.181,172.206
7147,1289.18,206.499,171.09
7148,1298.02,203.796,170.011
7149,1306.92,201.073,168.838
7150,1315.89,198.329,167.611
7151,1324.93,195.564,166.373
7152,1343.22,189.97,148.2
7153,1337.14,191.83,148.351
7154,1343.22,189.97,141.438
7155,1343.21,189.946,172.571
7156,1343.22,189.97,163.636
7157,1349.29,188.112,162.731
7158,1349.2,188.142,171.153
7159,1329.68,208.314,150.527
7160,1341.44,204.033,150.102
7161,1329.68,208.314,167.645
7162,1321.01,211.475,168.836
7163,1312.38,214.616,170.129
7164,1303.83,217.731,171.306
7165,1295.36,220.817,172.341
7166,1286.96,223.877,173.442
7167,1278.63,226.91,174.549
7168,1270.37,229.916,175.558
7169,1262.19,232.896,176.444
7170,1254.08,235.851,177.302
7171,1246.04,238.78,178.113
7172,1238.07,241.684,178.874
7173,1230.16,244.563,179.582
7174,1222.32,247.418,180.237
7175,1214.55,250.249,180.855
7176,1206.84,253.056,181.366
7177,1199.2,255.84,181.825
7178,1191.62,258.6,182.199
7179,1184.11,261.337,182.488
7180,1176.65,264.052,182.71
7181,1169.26,266.744,182.852
7182,1161.93,269.414,182.885
7183,1153.31,272.555,182.872
7184,1147.45,274.689,182.738
7185,1147.45,274.689,190.195
7186,1141.63,276.81,182.551
7187,1141.63,276.809,189.392
7188,1334.81,221.98,152.419
7189,1346.07,217.212,151.973
7190,1334.81,221.98,169.029
7191,1326.47,225.508,170.19
7192,1318.19,229.013,171.461
7193,1309.99,232.483,172.612
7194,1301.87,235.918,173.603
7195,1293.83,239.319,174.655
7197,1285.88,242.686,175.801
7198,1278.0,246.02,176.688
7199,1270.2,249.32,177.549
7200,1262.47,252.589,178.341
7201,1254.82,255.826,179.087
7202,1247.25,259.031,179.793
7203,1239.75,262.206,180.448
7204,1232.32,265.35,181.022
7205,1224.96,268.464,181.538
7206,1217.67,271.548,181.973
7207,1210.45,274.603,182.323
7208,1203.3,277.63,182.668
7209,1196.21,280.628,182.904
7210,1189.19,283.598,183.073
7211,1182.24,286.54,183.197
7212,1175.35,289.456,183.224
7213,1167.36,292.835,183.2
7214,1161.76,295.206,183.027
7215,1161.76,295.206,189.998
7216,1156.19,297.562,182.8
7217,1156.2,297.56,189.319
7218,1359.33,254.948,171.162
7219,1349.58,261.363,172.916
7220,1342.29,266.163,174.119
7221,1335.08,270.911,175.102
7222,1327.97,275.591,176.075
7223,1320.97,280.203,177.082
7224,1314.06,284.75,177.954
7225,1307.26,289.232,178.861
7226,1300.54,293.652,179.704
7227,1293.93,298.009,180.439
7228,1287.4,302.306,181.118
7229,1280.96,306.544,181.732
7230,1274.62,310.724,182.302
7231,1268.35,314.847,182.812
7232,1262.18,318.914,183.252
7233,1256.08,322.927,183.639
7234,1250.07,326.886,183.947
7235,1244.13,330.793,184.199
7236,1238.28,334.648,184.39
7237,1232.5,338.454,184.541
7238,1226.8,342.209,184.616
7239,1221.16,345.917,184.633
7240,1215.61,349.577,184.573
7241,1209.47,353.618,184.44
7242,1204.7,356.758,184.278
7243,1204.7,356.758,189.9
7244,1199.94,359.892,183.956
7245,1199.94,359.889,189.035
7246,1344.76,248.496,155.829
7247,1355.02,242.664,155.369
7248,1344.76,248.496,171.694
7249,1337.11,252.844,172.907
7250,1329.53,257.151,173.961
7251,1322.05,261.402,175.094
7252,1314.67,265.599,176.067
7253,1307.38,269.742,177.092
7254,1300.18,273.833,178.004
7255,1293.08,277.873,178.814
7256,1286.06,281.862,179.576
7257,1279.13,285.802,180.257
7258,1272.28,289.694,180.895
7259,1265.52,293.537,181.49
7260,1258.84,297.334,182.025
7261,1252.24,301.085,182.51
7262,1245.72,304.791,182.907
7263,1239.28,308.452,183.273
7264,1232.91,312.07,183.576
7265,1226.62,315.646,183.833
7266,1220.4,319.179,183.981
7267,1214.26,322.671,184.116
7268,1208.19,326.123,184.133
7269,1202.19,329.534,184.094
7270,1195.44,333.367,183.975
7271,1190.39,336.241,183.762
7273,1185.35,339.104,183.552
7274,1185.35,339.102,188.99
7275,1181.4,313.088,183.526
7276,1188.74,309.454,183.628
7277,1195.17,306.27,183.636
7278,1201.67,303.052,183.58
7279,1208.24,299.801,183.421
7280,1214.78,296.567,183.25
7281,1221.59,293.193,182.965
7282,1228.38,289.836,182.639
7283,1235.23,286.442,182.242
7284,1242.16,283.012,181.785
7285,1249.17,279.544,181.254
7286,1256.25,276.038,180.669
7287,1263.41,272.493,180.008
7288,1270.66,268.909,179.302
7289,1277.98,265.285,178.56
7290,1285.38,261.62,177.751
7291,1292.87,257.914,176.92
7292,1300.44,254.165,175.862
7293,1308.1,250.374,174.843
7294,1315.85,246.539,173.851
7295,1323.69,242.66,172.737
7296,1331.62,238.735,171.601
7297,1339.64,234.765,170.334
7298,1355.97,226.683,153.362
7299,1350.37,229.453,153.727
7300,1355.97,226.684,146.773
7301,1355.96,226.654,175.51
7302,1355.97,226.683,167.561
7303,1361.58,223.906,166.611
7304,1361.58,223.905,173.963
7305,1547.11,818.703,215.805
7306,1549.93,816.584,215.958
7307,1552.9,814.351,216.09
7308,1555.88,812.104,216.215
7309,1558.89,809.844,216.329
7310,1561.91,807.572,207.905
7311,1558.89,809.844,208.098
7312,1564.95,805.286,207.73
7313,1568.0,802.987,207.562
7314,1571.08,800.674,207.405
7315,1574.17,798.348,207.266
7316,1574.17,798.348,216.506
7317,1577.28,796.008,216.482
7318,1580.41,793.655,216.435
7319,1583.55,791.287,216.379
7320,1586.72,788.906,216.311
7321,1589.9,786.51,216.229
7322,1593.11,784.1,216.136
7323,1596.33,781.676,216.033
7324,1599.57,779.237,215.908
7325,1602.83,776.784,215.754
7326,1606.11,774.315,215.59
7327,1609.41,771.832,215.414
7328,1612.72,769.343,215.22
7329,1616.07,766.821,215.004
7330,1622.82,761.748,207.752
7331,1619.52,764.225,207.555
7332,1622.82,761.748,204.336
7333,1626.12,759.264,207.981
7334,1626.12,759.264,204.823
7335,1062.06,1.2e-16,120.184
7336,1049.24,0.0,122.061
7337,1062.06,1.2e-16,162.901
7338,1073.23,1.2e-16,161.549
7339,1084.41,0.0,160.184
7340,1095.58,0.0,158.836
7341,1106.75,-8.2e-16,157.541
7342,1117.92,0.0,156.298
7343,1129.09,0.0,155.099
7344,1140.27,0.0,153.947
7345,1151.44,-7.1e-16,152.785
7346,1162.61,0.0,151.623
7347,1173.78,-7.1e-16,111.661
7348,1162.61,0.0,111.966
7349,1312.43,0.0,135.923
7350,1319.42,0.0,135.096
7351,1319.42,4.017e-07,146.687
7352,1326.42,0.0,134.258
7353,1326.42,0.0,145.523
7354,1296.67,3.57e-16,111.579
7355,1285.5,-9.3e-16,111.504
7356,1274.33,0.0,111.402
7357,1263.16,-7.1e-16,111.327
7358,1251.99,8.27e-16,111.285
7359,1240.81,0.0,111.247
7360,1229.64,-1.5e-15,111.214
7361,1218.47,2.42e-16,111.2
7362,1207.3,1.21e-16,111.259
7363,1196.13,5.91e-16,111.319
7364,1184.95,0.0,111.446
7365,1488.04,738.003,199.859
7366,1491.21,735.622,199.546
7367,1494.5,733.144,199.188
7368,1497.78,730.675,198.929
7369,1501.12,728.167,198.713
7370,1504.43,725.674,198.511
7371,1507.79,723.147,198.31
7372,1511.16,720.609,198.133
7373,1514.56,718.056,197.995
7374,1517.97,715.488,197.859
7375,1521.4,712.905,197.724
7376,1524.86,710.307,197.636
7377,1528.33,707.693,197.567
7378,1531.82,705.064,197.506
7379,1535.34,702.419,197.474
7380,1538.88,699.758,197.475
7381,1542.43,697.083,197.491
7382,1546.01,694.391,197.535
7383,1549.61,691.682,197.602
7384,1553.23,688.958,197.69
7385,1556.88,686.216,197.802
7386,1560.52,683.471,197.941
7387,1564.23,680.684,198.099
7388,1568.1,677.772,198.273
7389,1571.67,675.083,198.492
7390,1571.68,675.085,194.732
7391,1575.26,672.386,205.577
7392,1571.67,675.083,205.935
7393,1571.67,675.083,209.564
7394,1575.26,672.386,208.932
7395,1312.22,432.285,187.802
7396,1307.74,435.661,187.851
7397,1303.28,439.016,174.505
7398,1307.74,435.661,174.024
7399,1298.85,442.352,174.999
7400,1294.44,445.669,175.507
7401,1290.06,448.966,176.103
7402,1285.7,452.245,176.742
7403,1281.3,455.557,187.387
7404,1277.06,458.746,187.103
7405,1277.06,458.746,191.52
7406,1272.83,461.923,186.746
7407,1272.83,461.923,190.682
7408,1326.38,421.634,187.411
7409,1321.49,425.314,187.569
7410,1331.36,417.888,187.198
7411,1336.41,414.093,186.934
7412,1336.41,414.093,171.407
7413,1341.53,410.242,171.028
7414,1346.73,406.329,170.674
7415,1352.01,402.352,170.348
7416,1357.37,398.319,170.05
7417,1362.83,394.217,169.782
7418,1368.36,390.053,169.542
7419,1373.99,385.821,169.347
7420,1379.7,381.524,169.21
7421,1385.5,377.159,169.089
7422,1391.4,372.716,168.977
7423,1398.75,367.192,168.879
7424,1403.51,363.609,168.823
7425,1403.51,363.61,163.16
7426,1408.29,360.011,179.607
7427,1403.51,363.609,180.288
7428,1403.51,363.608,186.082
7429,1408.29,360.011,185.141
7430,1781.36,1143.03,263.393
7431,1783.4,1141.5,263.51
7432,1781.36,1143.03,264.934
7433,1786.54,1139.14,259.481
7434,1784.8,1140.44,259.661
7435,1788.28,1137.82,259.314
7436,1790.04,1136.5,259.157
7437,1791.8,1135.18,259.009
7438,1793.58,1133.84,258.864
7439,1795.36,1132.5,258.761
7440,1797.16,1131.15,258.686
7441,1798.96,1129.79,258.622
7442,1800.78,1128.42,258.567
7443,1802.61,1127.05,258.524
7444,1804.45,1125.66,258.493
7445,1806.29,1124.27,258.476
7446,1808.16,1122.87,258.467
7447,1810.03,1121.46,258.478
7448,1811.91,1120.05,258.511
7449,1813.8,1118.62,258.558
7450,1815.71,1117.19,258.611
7451,1817.62,1115.75,258.669
7452,1819.55,1114.3,258.733
7453,1821.49,1112.84,258.805
7454,1823.44,1111.37,258.888
7455,1825.21,1110.04,263.062
7456,1827.38,1108.41,262.875
7457,1827.38,1108.41,265.016
7458,1829.55,1106.77,257.846
7459,1829.55,1106.77,259.232
7460,1827.38,1108.41,259.097
7462,1355.14,556.428,183.64
7463,1359.1,553.45,183.14
7464,1363.07,550.463,182.739
7465,1367.06,547.456,182.316
7466,1371.1,544.418,181.919
7467,1375.12,541.393,181.56
7468,1379.19,538.335,181.229
7469,1383.27,535.259,180.913
7470,1387.39,532.165,180.596
7471,1391.52,529.053,180.288
7472,1395.68,525.923,180.031
7473,1399.87,522.774,179.851
7474,1404.08,519.607,179.714
7475,1408.31,516.421,179.589
7476,1412.57,513.216,179.47
7477,1416.86,509.993,179.368
7478,1421.17,506.749,179.28
7479,1425.5,503.487,179.226
7480,1429.87,500.204,191.779
7481,1425.5,503.487,192.088
7482,1434.26,496.902,191.421
7483,1434.26,496.902,179.226
7484,1438.67,493.58,179.284
7485,1443.11,490.238,179.397
7486,1447.58,486.876,179.5
7487,1452.4,483.253,179.615
7488,1456.6,480.089,179.756
7489,1456.6,480.089,175.117
7490,1460.83,476.913,179.91
7491,1460.82,476.917,175.65
7492,1394.6,432.884,186.867
7493,1389.95,436.378,187.303
7494,1385.34,439.852,173.849
7495,1389.95,436.378,173.804
7496,1380.75,443.305,173.979
7497,1376.18,446.737,174.117
7498,1371.65,450.149,174.264
7499,1367.14,453.54,174.464
7500,1362.66,456.912,174.72
7501,1362.66,456.912,189.25
7502,1358.21,460.264,189.46
7503,1353.78,463.596,189.6
7504,1349.37,466.908,189.703
7505,1345.0,470.202,189.795
7506,1340.64,473.476,189.839
7507,1336.32,476.731,189.834
7508,1332.02,479.967,189.821
7509,1327.75,483.176,189.784
7510,1323.49,486.385,189.66
7511,1319.26,489.567,189.537
7512,1315.05,492.731,189.395
7513,1310.83,495.908,189.189
7514,1306.72,498.998,188.871
7515,1306.72,498.998,193.083
7516,1302.63,502.079,188.507
7517,1302.63,502.079,192.23
7518,1404.34,425.556,173.734
7519,1409.71,421.512,173.707
7520,1409.71,421.512,185.29
7521,1416.0,416.783,184.605
7522,1425.34,409.758,183.469
7523,1420.67,413.271,184.037
7524,1425.34,409.758,188.438
7525,1223.52,373.886,173.126
7526,1229.08,369.704,172.08
7527,1234.22,365.834,171.151
7528,1239.43,361.91,170.248
7529,1244.72,357.932,169.37
7530,1250.09,353.896,168.515
7531,1255.53,349.801,167.686
7532,1261.05,345.646,166.886
7533,1266.66,341.43,166.108
7534,1272.34,337.152,165.378
7535,1278.11,332.809,164.703
7536,1283.97,328.401,164.073
7537,1289.92,323.926,163.475
7538,1295.96,319.382,162.906
7539,1302.09,314.768,162.365
7540,1308.32,310.083,161.847
7541,1314.65,305.324,161.345
7542,1321.07,300.489,160.889
7543,1327.6,295.578,160.497
7544,1334.23,290.588,160.108
7545,1340.97,285.518,159.796
7546,1347.82,280.364,159.406
7547,1354.78,275.126,159.122
7548,1364.0,268.192,158.536
7549,1369.06,264.387,158.257
7550,1369.06,264.392,151.745
7551,1374.15,260.557,170.522
7552,1369.06,264.387,171.505
7553,1369.05,264.376,178.398
7554,1374.11,260.568,177.031
7555,1049.02,48.2541,171.975
7556,1062.06,48.2544,170.691
7557,1073.23,48.2546,169.5
7558,1084.41,48.2547,168.292
7559,1095.58,48.2549,167.071
7560,1106.75,48.255,165.856
7561,1117.92,48.2552,164.662
7562,1129.09,48.2293,125.148
7563,1117.92,48.229,126.188
7564,1129.09,48.2553,163.476
7565,1140.27,48.2555,162.298
7566,1151.44,48.2557,161.13
7567,1162.61,48.2559,159.982
7568,1173.79,48.2561,158.851
7569,1184.96,48.2563,157.726
7570,1196.13,48.2565,156.602
7571,1207.3,48.2567,155.477
7572,1218.47,48.2569,154.349
7573,1229.64,48.2571,153.217
7574,1240.81,48.2573,152.079
7575,1251.99,48.2575,150.934
7576,1263.16,48.2384,121.409
7577,1251.99,48.2374,121.38
7578,1263.16,48.2577,149.773
7579,1274.33,48.2578,148.582
7580,1285.5,48.258,147.367
7581,1296.67,48.2581,146.14
7582,1312.57,48.2583,144.366
7583,1319.42,48.2583,143.567
7584,1319.42,48.2656,154.428
7585,1326.26,48.2442,121.951
7586,1319.42,48.2436,121.859
7587,1319.42,48.2364,111.015
7588,1326.26,48.2373,111.729
7589,1368.04,421.576,186.792
7590,1373.25,417.66,186.391
7591,1378.54,413.682,185.932
7592,1383.92,409.634,185.417
7593,1389.37,405.532,184.882
7594,1394.93,401.35,184.315
7595,1400.61,397.077,183.665
7596,1407.43,391.941,171.296
7597,1412.12,388.415,171.268
7598,1412.12,388.415,165.857
7599,1416.83,384.874,171.243
7600,1416.83,384.874,166.235
7601,1353.42,432.58,187.811
7602,1353.42,432.58,172.925
7603,1348.85,436.013,173.167
7604,1344.32,439.427,188.278
7605,1348.85,436.013,188.073
7606,1339.81,442.82,188.465
7607,1335.32,446.193,188.613
7608,1330.87,449.547,188.714
7609,1326.44,452.881,188.8
7610,1322.03,456.196,188.836
7611,1317.65,459.492,188.817
7612,1313.3,462.763,188.784
7613,1308.96,466.026,188.708
7614,1308.96,466.026,176.772
7615,1304.66,469.265,177.29
7616,1300.38,472.486,177.846
7617,1296.06,475.732,178.456
7618,1291.89,478.872,179.101
7620,1287.73,482.001,179.766
7621,1287.73,482.002,175.84
7622,1340.59,536.086,191.28
7623,1344.42,533.209,191.503
7624,1348.47,530.163,191.726
7625,1352.54,527.099,191.87
7626,1356.65,524.004,191.974
7627,1360.75,520.921,192.068
7628,1364.9,517.8,192.138
7629,1369.06,514.664,192.157
7630,1373.26,511.511,192.151
7631,1377.47,508.338,192.111
7632,1381.71,505.147,192.03
7633,1385.98,501.938,191.934
7634,1390.27,498.709,191.795
7635,1394.59,495.461,191.606
7636,1398.93,492.194,191.405
7637,1403.3,488.907,177.554
7638,1398.93,492.194,177.688
7639,1407.69,485.601,177.467
7640,1412.12,482.275,177.393
7641,1412.12,482.275,190.565
7642,1416.56,478.929,190.222
7643,1421.04,475.563,189.814
7644,1425.54,472.176,189.386
7645,1430.07,468.769,188.934
7646,1434.62,465.341,188.452
7647,1439.54,461.64,187.897
7648,1443.82,458.423,187.378
7649,1443.82,458.421,192.105
7650,1448.11,455.193,186.779
7651,1448.11,455.195,191.237
7652,1665.37,980.014,237.522
7653,1667.37,978.513,237.61
7654,1669.72,976.744,237.671
7655,1672.08,974.964,237.744
7656,1674.46,973.174,237.825
7657,1676.85,971.374,237.874
7658,1679.26,969.563,237.881
7659,1681.68,967.742,237.868
7660,1684.12,965.91,237.85
7661,1686.57,964.068,237.828
7662,1689.03,962.214,237.796
7663,1691.51,960.35,237.752
7664,1694.0,958.475,237.693
7665,1696.51,956.588,237.615
7666,1699.03,954.691,237.512
7667,1701.57,952.782,237.39
7668,1704.12,950.862,237.265
7669,1706.69,948.93,237.138
7670,1709.27,946.986,236.998
7671,1711.84,945.056,236.844
7672,1714.48,943.064,236.672
7673,1717.11,941.085,236.484
7674,1719.76,939.094,236.282
7675,1722.38,937.126,236.067
7676,1725.1,935.076,235.808
7678,1727.84,933.018,235.509
7679,1727.85,933.012,237.847
7680,1252.01,415.022,185.922
7681,1256.94,411.31,186.156
7682,1261.69,407.737,173.78
7683,1256.94,411.31,174.54
7684,1266.51,404.112,173.007
7685,1271.39,400.436,172.312
7686,1271.39,400.436,186.387
7687,1276.35,396.706,186.354
7688,1281.38,392.92,186.275
7689,1286.49,389.081,186.167
7690,1291.67,385.184,185.989
7691,1296.92,381.23,185.759
7692,1302.26,377.215,185.493
7693,1307.67,373.142,185.161
7694,1313.16,369.013,184.782
7695,1318.74,364.815,184.372
7696,1324.41,360.551,183.894
7697,1330.16,356.222,183.363
7698,1336.01,351.824,182.796
7699,1341.94,347.358,182.158
7700,1347.97,342.82,181.463
7701,1354.1,338.209,180.739
7702,1360.33,333.523,179.958
7703,1366.66,328.761,179.09
7704,1373.09,323.921,164.191
7705,1366.66,328.761,164.383
7706,1386.28,313.998,163.817
7707,1381.37,317.697,163.958
7709,1391.22,310.284,163.675
7710,1391.27,310.266,158.02
7711,1458.54,697.627,203.502
7712,1461.85,695.138,203.708
7713,1465.3,692.542,203.885
7714,1468.74,689.959,204.049
7715,1472.22,687.335,204.209
7716,1475.7,684.72,204.335
7717,1479.21,682.078,204.435
7718,1482.74,679.423,204.52
7719,1486.29,676.75,204.564
7720,1489.87,674.06,204.579
7721,1493.46,671.355,204.582
7722,1497.08,668.633,204.576
7723,1500.72,665.896,204.532
7724,1504.38,663.144,204.449
7725,1508.06,660.375,204.355
7726,1511.76,657.589,204.246
7727,1515.48,654.787,204.106
7728,1519.23,651.968,203.934
7729,1523.0,649.132,203.746
7730,1526.79,646.279,203.544
7731,1530.61,643.408,203.308
7732,1534.43,640.531,203.031
7733,1538.31,637.615,202.717
7734,1542.39,634.546,202.351
7735,1546.1,631.751,201.993
7736,1546.1,631.751,205.817
7737,1549.83,628.948,194.404
7738,1546.1,631.751,194.173
7739,1546.1,631.752,190.221
7740,1549.83,628.947,190.796
7741,1694.8,1020.44,238.988
7742,1696.72,1019.0,238.769
7743,1698.92,1017.34,238.539
7744,1701.13,1015.68,238.326
7745,1703.35,1014.01,238.115
7746,1705.59,1012.33,237.915
7747,1707.84,1010.63,237.751
7748,1710.1,1008.93,237.609
7749,1712.38,1007.22,237.47
7750,1714.66,1005.5,237.337
7751,1716.97,1003.77,237.233
7752,1719.28,1002.02,237.149
7753,1721.61,1000.27,237.071
7754,1723.95,998.509,236.996
