"ID","10..Simcenter NASTRAN Case 5, 8065..Plate Mid X Normal Strain","10..Simcenter NASTRAN Case 5, 8066..Plate Mid Y Normal Strain","10..Simcenter NASTRAN Case 5, 8068..Plate Mid XY Shear Strain"
6450,0.0000254078,-0.0000196602,0.0000940472
6451,0.0000266901,-0.0000136377,0.0000984784
6452,0.0000284937,-0.0000061044,0.0000997292
6453,0.000285398,-0.000935787,0.000933479
6454,0.000296289,-0.000963798,0.000854343
6455,0.0000448856,-0.000088801,-2.30084E-6
6456,0.0000458747,-0.0000965991,0.0000374485
6457,0.0000462803,-0.0000972624,0.0000609755
6458,0.0000460665,-0.0000965533,0.0000862193
6459,0.0000447088,-0.0000938461,0.000109578
6460,-1.08841E-6,-1.06645E-6,0.000300469
6461,0.000431387,-0.00128962,0.000916799
6462,0.000439693,-0.00131686,0.000840925
6463,0.0000438136,-0.0000910328,0.000138508
6464,0.000441476,-0.00131332,0.000302321
6465,0.0000338491,-0.0000466068,-0.000001472
6466,0.000261566,-0.000838778,-0.000146443
6467,0.000310409,-0.000994964,-0.000176031
6468,0.000240323,-0.000790865,-0.000306075
6469,0.000285403,-0.00093564,-0.0003563
6470,0.0000331465,-0.0000592442,-0.0000940037
6471,0.0000471895,-0.000140763,-0.000150177
6472,0.0000791884,-0.000251135,-0.000217271
6473,-0.000364541,0.000101358,0.000210448
6474,0.000135202,-0.000440857,-0.000208906
6475,0.00016962,-0.000609423,-0.000321586
6476,0.000169674,-0.000584925,-0.000353584
6477,0.000207099,-0.000710723,-0.000361035
6478,0.000247226,-0.000848756,-0.000404094
6479,0.000294202,-0.00099686,-0.000484973
6480,0.0000300464,-0.0000465846,0.000467993
6481,0.0000418275,-0.000114153,0.00044084
6482,0.0000689125,-0.000174516,0.000196637
6483,0.0000692084,-0.000177924,0.000155722
6484,0.0000690364,-0.000179675,0.000117993
6485,0.0000677519,-0.000179016,0.0000771544
6486,0.0000656455,-0.000177374,0.000036747
6487,0.0000633921,-0.000174539,-0.0000024184
6488,0.000336159,-0.00107714,0.00139359
6489,0.000443,-0.0013348,0.000699716
6490,0.000221654,-0.000695373,-0.000130066
6491,0.000203348,-0.000658236,-0.000276173
6492,0.000331819,-0.0010447,0.00041338
6493,0.000332504,-0.00104747,0.000319377
6494,0.000331926,-0.00104385,0.000215785
6495,0.0000488397,-0.000113753,0.000673277
6496,0.000108659,-0.000303621,0.000250739
6497,0.000109376,-0.000305843,0.000197903
6498,0.000108631,-0.000305544,0.000145834
6499,0.000106854,-0.000302694,0.0000933365
6500,0.000104819,-0.000298565,0.0000414101
6501,0.000100979,-0.000292851,-0.000011271
6502,-0.000319763,0.0000933323,-0.000815575
6503,0.000139896,-0.000430194,0.000301311
6504,0.000140082,-0.000431748,0.000238976
6505,0.000138733,-0.000429935,0.000178271
6506,0.000135759,-0.000425378,0.000115554
6507,0.000132575,-0.000419617,0.0000549545
6508,0.000127657,-0.000411988,-4.18217E-6
6509,0.000286044,-0.000951627,0.00126551
6510,0.000376528,-0.00117016,0.000771048
6511,0.000385594,-0.00118861,0.000673774
6512,0.0000388788,-0.0000821083,0.000189027
6513,0.0000417085,-0.0000873096,0.000162513
6514,0.000285448,-0.000881984,0.000371325
6515,0.000060757,-0.000167623,-0.0000346348
6516,0.000323529,-0.00102629,0.000593715
6517,0.000329179,-0.00103753,0.000503712
6518,0.000235729,-0.000823676,0.00115908
6519,0.000038915,-0.0000729461,-0.0000624574
6520,0.000041768,-0.0000815434,-0.0000384429
6521,0.000132188,-0.000463743,0.00107017
6522,0.000199471,-0.000654176,0.00111914
6523,0.000217353,-0.000777051,0.00124202
6524,0.0000997479,-0.00031455,0.00099454
6525,0.000147832,-0.00045291,0.000888831
6526,0.000168071,-0.000546989,0.00100645
6527,0.000305426,-0.00100122,0.00119696
6528,0.000361513,-0.00113696,0.00130211
6529,0.000255028,-0.000865478,0.00108304
6530,0.0000677089,-0.000146063,0.000583871
6531,0.0000917765,-0.000253939,0.00070625
6532,0.000272218,-0.000903369,0.00100984
6533,0.000322248,-0.00104377,0.00112074
6534,0.000385333,-0.00118697,0.00120754
6535,0.00000582584,-7.41799E-6,0.000275955
6536,0.0000737915,-0.000159189,0.000541094
6537,0.000100231,-0.000268979,0.0006508
6538,0.000044912,-0.000077347,0.000400441
6539,0.0000128106,-0.0000137756,0.000256344
6540,0.0000497412,-0.0000853394,0.000371213
6541,0.0000791513,-0.000169912,0.000497908
6542,0.000107547,-0.000281405,0.000600446
6543,0.0000188514,-0.0000216595,0.000237957
6544,0.00005439,-0.000091494,0.000344838
6545,0.0000851148,-0.000179695,0.000454727
6546,0.000113796,-0.000292865,0.000549596
6547,0.000307405,-0.000989032,0.000775853
6548,0.000365572,-0.0011451,0.000870158
6549,0.0000242942,-0.0000295006,0.0002101
6550,0.0000582919,-0.0000975495,0.000311062
6551,0.000316856,-0.00101057,0.000683955
6552,0.0000894501,-0.000188633,0.000406314
6553,0.000285597,-0.000883964,0.000287457
6554,0.000283157,-0.000880737,0.000195322
6555,0.0000469416,-0.0000970791,-0.0000537847
6556,0.000213452,-0.000678876,-0.000202003
6557,0.000214098,-0.000699275,0.00105782
6558,0.000177111,-0.000579977,0.000944125
6559,0.000165619,-0.000476218,0.000834084
6560,0.000144062,-0.000489573,0.000997764
6561,0.000111771,-0.000340151,0.000923039
6562,0.000181413,-0.000605206,-0.00028201
6563,0.000183692,-0.000639222,-0.000238811
6564,0.000149627,-0.0004783,-0.000149631
6565,0.0001951,-0.000522354,-0.000153991
6566,0.000302004,-0.000985998,0.000453305
6567,0.000244341,-0.00072985,0.000264154
6568,0.000242492,-0.000728156,0.000182298
6569,0.000239704,-0.000723399,0.000105015
6570,0.000234994,-0.000715435,0.0000276255
6571,0.000229989,-0.000707137,-0.0000375317
6572,0.000132776,-0.000475558,0.000865585
6573,0.0001418,-0.000498402,0.000809494
6574,0.00014987,-0.000514853,0.000751757
6575,0.000156515,-0.000528621,0.000689152
6576,0.000162477,-0.000542593,0.000619722
6577,0.0000896148,-0.000275667,-0.000115224
6578,0.00022632,-0.000734237,0.000991614
6579,0.000238377,-0.000765771,0.000920402
6580,0.000250108,-0.000793633,0.000847877
6581,0.000259331,-0.000816714,0.000774425
6582,0.00026738,-0.00083723,0.000702447
6583,0.000274859,-0.000854548,0.000619454
6584,0.000118362,-0.000303147,0.000492606
6585,0.000153113,-0.000433536,0.000564743
6586,0.0000615938,-0.000103428,0.00027963
6587,0.0000927004,-0.000195962,0.000360015
6588,0.000121994,-0.000310801,0.000436655
6589,0.000157381,-0.000441857,0.000501037
6590,0.0000643189,-0.000108112,0.000246958
6591,0.0000959842,-0.000201649,0.000312849
6592,0.000124518,-0.000317117,0.000380781
6593,0.000160186,-0.000448925,0.000436998
6594,0.000161584,-0.000453946,0.000372116
6595,0.000162552,-0.000456991,0.000306697
6596,0.000162204,-0.000457893,0.00023813
6597,0.00016104,-0.000456406,0.000175111
6598,0.0000882058,-0.000202683,-0.0000317493
6599,0.00010948,-0.000314592,-0.0000156554
6600,0.000103087,-0.000307268,-0.0000678008
6601,0.000202393,-0.000638039,-0.000130674
6602,0.0000408457,-0.000091566,-0.000100372
6603,0.0000762718,-0.000186117,-0.000129741
6604,0.0000963088,-0.000299805,-0.000126132
6605,0.000158357,-0.000504114,-0.0000902951
6606,0.000195454,-0.000662094,-0.000161005
6607,0.000220226,-0.000726375,0.000607976
6608,0.000224378,-0.000732865,0.000535344
6609,0.000228134,-0.000736721,0.000459871
6610,0.000230174,-0.000737678,0.000382984
6611,0.000230026,-0.000736149,0.000306871
6612,0.000229304,-0.0007308,0.000232304
6613,0.000225912,-0.000722242,0.000150183
6614,0.000243516,-0.00072415,0.000419172
6615,0.000244661,-0.000728268,0.000342285
6616,0.00017297,-0.000550136,0.0000958382
6617,0.000169415,-0.000538846,0.0000324617
6618,0.000164592,-0.000523998,-0.0000304896
6619,0.000225586,-0.000666683,0.000515565
6620,0.000229403,-0.000675466,0.000447968
6621,0.000231282,-0.000681121,0.000379105
6622,0.000232308,-0.000683711,0.00030745
6623,0.000231312,-0.000682707,0.000234852
6624,0.000228157,-0.000677855,0.000162701
6625,0.000179473,-0.000560522,-0.0000561404
6626,0.000279845,-0.000867126,0.000538209
6627,0.000153144,-0.000514467,0.000938617
6628,0.000181606,-0.00049823,0.000780328
6629,0.000190801,-0.000608362,0.000884807
6630,0.00016068,-0.00053305,0.000873229
6631,0.000193908,-0.000516812,0.000730808
6632,0.000204151,-0.000635575,0.000823981
6633,0.000168271,-0.000548299,0.000807391
6634,0.000203185,-0.000531274,0.000676649
6635,0.000215813,-0.000659311,0.000764415
6636,0.000224171,-0.000678452,0.000701056
6637,0.000175458,-0.000561569,0.000741594
6638,0.000211937,-0.000544122,0.00061917
6639,0.00018198,-0.000575285,0.000679452
6640,0.000231029,-0.000694426,0.000636508
6641,0.000220839,-0.000556182,0.000562111
6642,0.000229312,-0.000568662,0.000119164
6643,0.000191048,-0.000586984,0.0000969468
6644,0.000223119,-0.000559642,0.0000511338
6645,0.000216323,-0.000549768,-0.0000124763
6646,0.000186214,-0.000575502,0.0000224192
6647,0.000257294,-0.0008187,0.000488136
6648,0.000252693,-0.000806732,0.000564374
6649,0.000463291,-0.00204602,-0.000257394
6650,0.000524668,-0.00196016,-0.000444592
6651,0.000508602,-0.00188852,-0.000382494
6652,0.0004803,-0.00181845,-0.000337684
6653,-0.00174866,0.000462559,0.000311331
6654,-0.00167111,0.000438292,0.000264985
6655,0.000423735,-0.00159118,-0.000205066
6656,0.000421493,-0.00152466,-0.0000566161
6657,0.000424144,-0.00160316,-0.000298214
6658,0.000444168,-0.00178255,-0.000495816
6659,0.000426177,-0.00164699,-0.000441784
6660,0.000401691,-0.00155295,-0.000439421
6661,0.000393359,-0.0014617,-0.00045421
6662,0.000386502,-0.00137188,-0.00050952
6663,0.000367159,-0.00128163,-0.000530528
6664,0.000340698,-0.00119977,-0.000585757
6665,0.000324312,-0.00124479,-0.000654967
6666,0.000321877,-0.00107431,-0.000405082
6667,0.000322279,-0.00113785,-0.000333129
6668,0.000362741,-0.0012489,-0.000230528
6669,0.000354114,-0.00124505,-0.000230741
6670,0.000369921,-0.00128833,-0.000109397
6671,0.00038195,-0.00132448,-1.576777E-7
6672,0.000391098,-0.00134952,0.000102509
6673,0.000400426,-0.00136943,0.000208251
6674,0.000411074,-0.00154769,0.000304176
6675,0.000409716,-0.00155746,0.000423581
6676,0.000406784,-0.00156214,0.000540569
6677,0.000402628,-0.00156347,0.000653133
6678,0.000372225,-0.00145555,0.000760853
6679,0.00037294,-0.0014527,0.000844667
6680,-0.00152689,0.000374845,-0.000976348
6681,0.000350295,-0.00123314,0.00120893
6682,0.000334478,-0.00119411,0.00128477
6683,0.000321814,-0.00115971,0.00132905
6684,0.000266752,-0.00107421,0.00141149
6685,-0.0010871,0.000286679,-0.001518
6686,0.00028477,-0.000975106,0.00128294
6687,0.000292686,-0.00104176,0.00155794
6688,0.000309077,-0.0011579,0.00165887
6689,0.000313902,-0.00126824,0.00169021
6690,0.000334553,-0.00136448,0.00170546
6691,0.000377775,-0.00147041,0.00182714
6692,0.000356746,-0.00135628,0.0014874
6693,0.000354283,-0.00136011,0.00141139
6694,0.000369533,-0.00138611,0.00142835
6695,0.000367382,-0.00146338,0.00145145
6696,0.000388296,-0.00154205,0.00135757
6697,0.000388186,-0.0014335,0.00127781
6698,0.000376967,-0.00151194,0.00151349
6699,0.000405302,-0.00157878,0.00154624
6700,0.000396323,-0.00160445,0.00173124
6701,0.000399969,-0.0015652,0.00148218
6702,0.000387975,-0.00156511,0.00140534
6703,0.000386173,-0.00152265,0.00136953
6704,0.00034512,-0.00151757,0.00131514
6705,0.000323746,-0.00108304,0.00126377
6706,0.000363655,-0.00125738,0.00118073
6707,-0.00169007,0.000404204,-0.00130105
6708,-0.00160465,0.000390076,-0.00135649
6709,0.000434483,-0.00210504,0.000667056
6710,0.000458218,-0.00216323,0.000728354
6711,0.000444453,-0.00178199,0.00132128
6712,0.000418167,-0.00168364,0.00136689
6713,0.000423185,-0.00141536,0.000318183
6714,0.00042061,-0.00141094,0.000212432
6715,0.000411075,-0.00153385,0.000188518
6716,0.000314268,-0.00120161,0.00144399
6717,0.000365185,-0.00134539,0.00128861
6718,0.000566913,-0.00210967,0.000653083
6719,0.000553544,-0.00209826,0.000591821
6720,0.000551363,-0.00215819,0.000567408
6721,0.000547473,-0.00220936,0.000425019
6722,0.000524072,-0.00216468,0.000346354
6723,0.00048706,-0.00206935,0.00026913
6724,0.000382784,-0.00142647,-0.000264672
6725,0.000331013,-0.00121503,-0.000540832
6726,0.00035144,-0.0011665,0.00128006
6727,-0.00121427,0.000338095,-0.00139379
6728,0.000385175,-0.00127808,0.00117747
6729,0.000379072,-0.00135224,0.00122773
6730,-0.00132028,0.000396558,-0.0011031
6731,0.000397889,-0.00140835,0.00114462
6732,-0.00135661,0.000406044,-0.00102315
6733,0.000413565,-0.00145559,0.00105898
6734,-0.00133312,0.000391718,-0.00092769
6735,0.00041499,-0.0013887,0.000935276
6736,0.000425136,-0.00149537,0.000969779
6737,0.000402541,-0.00135862,0.000826326
6738,0.000434654,-0.00152862,0.000875256
6739,0.000423416,-0.00141541,0.000845229
6740,0.000393522,-0.00130089,0.000704207
6741,0.000428925,-0.00143742,0.000752036
6742,0.000443396,-0.0015566,0.000774942
6743,0.000405594,-0.00131767,0.000609449
6744,0.000432812,-0.00145435,0.000653062
6745,0.000449668,-0.00157781,0.00067287
6746,0.000414209,-0.00132791,0.000513437
6747,0.000435646,-0.00146637,0.00055158
6748,0.000453853,-0.0015924,0.000569591
6749,0.000418773,-0.00133157,0.000418147
6750,0.000436461,-0.0014736,0.000446701
6751,0.000456704,-0.00160128,0.000464804
6752,0.000386659,-0.00200078,0.000700763
6753,0.000376652,-0.00142407,0.0000488796
6754,0.00037191,-0.00139799,-0.0000656538
6755,0.000366335,-0.00136567,-0.000182858
6756,0.000347282,-0.00127632,-0.000411774
6757,0.000393716,-0.00198454,0.0000920759
6758,0.000381842,-0.00134624,-0.000459132
6759,0.00040245,-0.00144279,-0.000421264
6760,0.000411402,-0.00153548,-0.000380906
6761,0.000419944,-0.00163465,-0.000361635
6762,0.000441102,-0.00173436,-0.000355432
6763,0.000474619,-0.00190659,-0.000341002
6764,0.000419907,-0.00163016,-0.000246387
6765,0.000444332,-0.00165912,-0.00010794
6766,0.000448468,-0.00168722,-0.000137758
6767,0.000460373,-0.00176016,-0.000195194
6768,0.000484511,-0.00183344,-0.000229697
6769,0.000539183,-0.00200523,-0.000295525
6770,0.000562441,-0.00210325,-0.000340124
6771,0.000485921,-0.00214712,-0.00018861
6772,0.000348908,-0.00124235,-0.000515006
6773,0.000508709,-0.00191421,-0.000249342
6774,0.000409196,-0.0016418,0.00144824
6775,0.000445445,-0.00176654,0.00159575
6776,0.000431602,-0.00170207,0.00153511
6777,0.000413421,-0.00163824,0.00144489
6778,0.000421127,-0.00160397,0.00130926
6779,0.000400382,-0.00162448,0.00131491
6780,0.000391835,-0.00155495,0.00137909
6781,0.000383171,-0.00148888,0.00139162
6782,0.000378098,-0.00144867,0.00137343
6783,0.000361407,-0.00136962,0.00143639
6784,0.000396154,-0.00159887,0.00174285
6785,0.00035555,-0.00146659,0.00166456
6786,0.000336586,-0.00136528,0.00163391
6787,0.000327498,-0.00124672,0.00155192
6788,0.000417874,-0.00181597,0.00128475
6789,0.000458889,-0.00187053,0.00131306
6790,0.000521385,-0.00218746,0.000647953
6791,0.000457569,-0.00160385,0.000358393
6792,0.000436259,-0.0014756,0.000340172
6793,0.000456307,-0.00160021,0.000251028
6794,0.000433854,-0.00147219,0.000234131
6795,0.000453692,-0.00159074,0.000145057
6796,0.000429186,-0.00146344,0.000127832
6797,0.000416335,-0.00131293,0.000119507
6798,0.000345444,-0.00186286,0.000859933
6799,0.000349603,-0.00181575,0.000969261
6800,0.000355435,-0.0017814,0.00102432
6801,0.000492321,-0.00222395,0.000867778
6802,0.00041248,-0.00204983,0.000914702
6803,0.000433098,-0.00209703,0.000880013
6804,0.000488168,-0.00202464,0.00106017
6805,0.000487701,-0.0020166,0.00111706
6806,0.000455901,-0.00196084,0.00108643
6807,-0.00194491,0.000469305,-0.00122536
6808,0.000409613,-0.00138649,4.63559E-7
6809,0.000400368,-0.00136603,-0.00010491
6810,0.000388604,-0.00134239,-0.000213833
6811,0.000360658,-0.00127685,-0.000421016
6812,0.00036015,-0.0013859,0.00142364
6813,-0.00151775,0.000401525,-0.0012574
6814,0.000416742,-0.00157247,0.0011758
6815,0.000431754,-0.00162431,0.00108162
6816,0.000445833,-0.00166938,0.000986653
6817,0.000456219,-0.00170503,0.000889637
6818,0.000464199,-0.00173459,0.000792412
6819,0.000470764,-0.00175717,0.000693213
6820,0.000475328,-0.00177332,0.000590363
6821,0.000477919,-0.00178283,0.000488189
6822,0.000630859,-0.00249232,0.000739538
6823,0.000575078,-0.00213334,-0.000126628
6824,0.000374819,-0.00149608,0.0014796
6825,-0.00162634,0.00041145,-0.00130045
6826,0.000426113,-0.00168158,0.0012151
6827,0.000441771,-0.00173567,0.00111497
6828,0.000454551,-0.00178408,0.0010227
6829,0.000464719,-0.00182182,0.000924463
6830,0.000473657,-0.00185167,0.000825182
6831,0.000479594,-0.00187501,0.000724089
6832,0.000484082,-0.00189139,0.000623089
6833,0.000486887,-0.00190037,0.000523363
6834,-0.00188718,0.000486375,-0.0012394
6835,0.000509644,-0.00196362,0.00118096
6836,0.000532425,-0.00203035,0.0011126
6837,0.000554084,-0.00208957,0.0010458
6838,0.00056816,-0.00213288,0.000970581
6839,0.000574374,-0.00216901,0.000938504
6840,0.000576391,-0.00219361,0.000823937
6841,0.000578651,-0.002198,0.000769275
6842,0.000581243,-0.00214674,-0.000232438
6843,0.000376996,-0.00122068,-0.00029365
6844,0.000398401,-0.00139751,-0.000375504
6845,0.000418152,-0.00149994,-0.000338669
6846,0.000427272,-0.00160179,-0.000298183
6847,0.000438177,-0.00170613,-0.000276391
6848,0.000456961,-0.00181154,-0.000264485
6849,0.000489945,-0.00198238,-0.00022438
6850,0.00043187,-0.00165435,-0.000168206
6851,0.000458096,-0.00172446,-0.0000740065
6852,0.000473811,-0.00177016,-0.0000620423
6853,0.000482665,-0.00184504,-0.000118184
6854,0.000410924,-0.00144099,-0.000283267
6855,0.000432997,-0.00172403,0.00134389
6856,0.000383235,-0.00145556,0.00133947
6857,0.000478668,-0.00178532,0.000387791
6858,0.000477606,-0.00178135,0.00028507
6859,0.0004745,-0.00177073,0.000181587
6860,0.000464123,-0.00187967,0.00152069
6861,0.000640546,-0.00250234,0.000638829
6862,0.000641577,-0.00249398,0.000530524
6863,0.00063587,-0.00247787,0.00048062
6864,0.000624965,-0.00245059,0.000315943
6865,0.000618286,-0.0023976,0.000229074
6866,0.000606933,-0.00230121,0.000123995
6867,0.000593554,-0.00220221,0.00000946969
6868,0.000393417,-0.001564,0.00138995
6869,0.000487799,-0.00190314,0.000419753
6870,0.000486844,-0.00189883,0.000316414
6871,0.000484577,-0.00188678,0.000213763
6872,0.000431543,-0.0015474,-0.000245412
6873,0.000460581,-0.00180943,0.00129328
6874,0.000629966,-0.00234892,0.000162241
6875,0.000639455,-0.00240468,0.000376231
6876,0.000638195,-0.00241482,0.000478039
6877,0.000634409,-0.00241238,0.000577316
6878,0.00063649,-0.00238211,0.000269466
6879,-0.00153901,0.000380937,-0.00156264
6880,-0.00168233,0.000416312,-0.00162354
6881,-0.00140755,0.000373151,-0.0013248
6882,0.00040803,-0.00157504,0.00132411
6883,0.000418673,-0.00163108,0.00130178
6884,0.000401816,-0.00151878,0.00131427
6885,0.000415099,-0.00169676,0.00126643
6886,0.000611109,-0.00251892,0.000828163
6887,0.000423757,-0.0014496,0.0000185752
6888,0.000448896,-0.00157469,0.0000390244
6889,0.000466166,-0.00168867,0.0000742698
6890,0.000475825,-0.00180256,0.000099206
6891,0.000416386,-0.00143045,-0.000087328
6892,0.000441649,-0.00155197,-0.0000658811
6893,0.000458489,-0.00166409,-0.0000318656
6894,0.000468179,-0.00177549,-5.96948E-6
6895,0.000433378,-0.00152345,-0.000164232
6896,0.00045026,-0.00163331,-0.000131066
6897,0.000457926,-0.00174116,-0.000108902
6898,0.00040714,-0.00140609,-0.000189811
6899,0.000444328,-0.00169676,-0.000216744
6900,0.000441635,-0.00165345,-0.000207001
6901,0.000469782,-0.00187151,-0.000164548
6902,0.00050124,-0.0020389,-0.000120424
6903,0.000450036,-0.00169161,-0.0000840764
6904,0.00047075,-0.00178088,-0.0000143689
6905,0.000492475,-0.00184219,0.0000101391
6906,0.000502663,-0.001916,-0.0000331703
6907,0.000614208,-0.00230965,-0.000066129
6908,0.000506284,-0.00192215,-0.000156323
6909,0.000534451,-0.00200705,-0.000170482
6910,0.00056668,-0.00210551,-0.000189236
6911,0.000454949,-0.00171778,0.00128184
6912,0.000451104,-0.00174198,0.0013656
6913,0.000458884,-0.0018113,0.00145405
6914,0.000486086,-0.00198147,0.00143097
6915,0.000485955,-0.00191322,0.001385
6916,0.000478435,-0.0018455,0.00130984
6917,0.000481054,-0.00181333,0.00123837
6918,0.000438743,-0.00177473,0.00121246
6919,0.000438025,-0.00170966,0.00123831
6920,0.00043043,-0.00165096,0.0012532
6921,0.000420152,-0.00158399,0.00125574
6922,0.000397967,-0.00146444,0.00122851
6923,0.000425846,-0.00175999,0.00151387
6924,0.000400579,-0.001616,0.00146676
6925,0.000627669,-0.00244583,0.000681705
6926,0.000422311,-0.00174592,0.00131638
6927,0.000436419,-0.00180393,0.00122989
6928,0.000450847,-0.00186145,0.00112397
6929,0.000463314,-0.00191264,0.00103991
6930,0.000472787,-0.00195102,0.000942321
6931,0.000481117,-0.00198112,0.000845546
6932,0.000487351,-0.00200433,0.000748014
6933,0.00049237,-0.00202081,0.00064861
6934,0.000495645,-0.00202962,0.000548774
6935,0.000492412,-0.00199032,0.000143014
6936,0.000486948,-0.00196084,0.0000397953
6937,0.000479666,-0.00192154,-0.0000631103
6938,0.000622836,-0.00238517,0.000760697
6939,0.000441999,-0.00191095,0.00132733
6940,0.000457364,-0.00196457,0.00125082
6941,0.000472087,-0.00202214,0.00114224
6942,0.000486758,-0.00207418,0.00107261
6943,0.00049895,-0.00211268,0.000978328
6944,0.000508926,-0.0021439,0.000881285
6945,0.000516404,-0.00216798,0.000784411
6946,0.000522497,-0.00218447,0.000684252
6947,0.000526335,-0.00219381,0.000582553
6948,0.000522324,-0.00215411,0.000178246
6949,0.000517103,-0.00212412,0.0000794221
6950,0.000510052,-0.00208613,-0.0000193244
6951,-0.00207475,0.000510626,-0.00135967
6952,0.000533443,-0.00215915,0.00128489
6953,0.00055109,-0.00223175,0.0012167
6954,0.000566121,-0.00229567,0.00114563
6955,0.000582024,-0.00235278,0.00106992
6956,0.000596635,-0.00240069,0.000986957
6957,0.000608256,-0.0024391,0.000908929
6958,0.000610053,-0.00230748,0.000696106
6959,0.000615927,-0.00232222,0.000602013
6960,0.000620758,-0.00230043,0.0000334245
6961,0.000504935,-0.00189731,0.0000730695
6962,0.000517871,-0.00197306,0.0000417984
6963,0.000497224,-0.00203105,0.000448649
6964,0.000497272,-0.0020254,0.000347822
6965,0.000495944,-0.00201192,0.000245908
6966,0.000589072,-0.0021935,-7.57006E-6
6967,0.000528297,-0.00219586,0.00048157
6968,0.000528266,-0.00218932,0.000381302
6969,0.000526178,-0.00217566,0.00027887
6970,0.000526541,-0.00199714,-0.0000697459
6971,0.000556154,-0.00208523,-0.0000809198
6972,0.000618921,-0.00232685,0.000509145
6973,0.000618325,-0.00232169,0.000409354
6974,0.000627102,-0.00235564,0.000330924
6975,0.000622562,-0.00233229,0.000233566
6976,0.000601426,-0.00224196,0.0000963491
6977,0.000571596,-0.00212936,-0.000116429
6978,0.000423239,-0.00151656,0.00114551
6979,-0.00163824,0.000436551,-0.00118847
6980,0.000448503,-0.00171359,0.00118294
6981,0.000455189,-0.00177574,0.00116925
6982,0.000463186,-0.00184644,0.00115758
6983,0.000512275,-0.00200456,0.00131184
6984,-0.00189675,0.000503592,-0.00118695
6985,-0.00193499,0.000503007,-0.00124602
6986,0.000445278,-0.00156414,0.001067
6987,0.000451555,-0.00168664,0.00111901
6988,0.000461869,-0.00176662,0.0011143
6989,0.000471352,-0.001835,0.00110284
6990,0.00052178,-0.00196907,0.00112835
6991,0.000526009,-0.00201589,0.00117703
6992,0.000536573,-0.00208726,0.00123614
6993,0.000485397,-0.00191044,0.00109715
6994,0.000464728,-0.00161097,0.00100685
6995,0.000466694,-0.00173512,0.00105951
6996,0.000488006,-0.00189121,0.00103486
6997,0.000503907,-0.00196825,0.00103537
6998,0.000547373,-0.00208864,0.00110394
6999,0.000556466,-0.00215962,0.00116379
7000,0.000474977,-0.00181748,0.00105228
7001,0.000536965,-0.00203256,0.00106125
7002,0.00048158,-0.001653,0.00091746
7003,0.000480512,-0.00177921,0.000970362
7004,0.000487844,-0.00186294,0.000968407
7005,0.000501777,-0.00194021,0.000960505
7006,0.000519445,-0.00201873,0.000963558
7007,0.000564889,-0.00215182,0.00103088
7008,0.00057339,-0.00222162,0.00108837
7009,0.00055127,-0.00208729,0.000987491
7010,0.000495352,-0.00168313,0.000839536
7011,0.000497691,-0.00189793,0.00089101
7012,0.000512983,-0.00197925,0.000883042
7013,0.000533647,-0.00205998,0.000887108
7014,0.000579334,-0.00220466,0.000954509
7015,0.000589327,-0.00227565,0.0010133
7016,0.000490496,-0.00181239,0.000893147
7017,0.00056344,-0.00213293,0.000912289
7018,0.000506186,-0.00170753,0.00076104
7019,0.000498367,-0.00183889,0.000813801
7020,0.000505212,-0.00192629,0.000812254
7021,0.000523014,-0.00201068,0.000802399
7022,0.000544768,-0.00209319,0.000808076
7023,0.000592326,-0.00224878,0.000869725
7024,0.000602971,-0.00232173,0.00092974
7025,0.000573383,-0.00217059,0.000829933
7026,0.000514154,-0.00172592,0.000678707
7027,0.00050497,-0.00185953,0.00073071
7028,0.000511943,-0.00194836,0.000729787
7029,0.000530269,-0.00203402,0.000722655
7030,0.000552957,-0.0021189,0.000725481
7031,0.000613901,-0.00235795,0.000846034
7032,0.000581735,-0.00220008,0.000743781
7033,0.000602148,-0.0022828,0.000786742
7034,0.000520273,-0.00173784,0.000596045
7035,0.000509086,-0.00187367,0.000644869
7036,0.000516816,-0.00196354,0.00064472
7037,0.000535186,-0.00204976,0.000638554
7038,0.000559501,-0.00213741,0.000638788
7039,0.000587487,-0.00222116,0.000657709
7040,0.00052373,-0.00174376,0.000514233
7041,0.00051102,-0.00188102,0.000557462
7042,0.000519286,-0.00197126,0.000557637
7043,0.000563246,-0.00214716,0.000552036
7044,0.000538785,-0.00205797,0.000551691
7045,0.000590815,-0.00223309,0.00056846
7046,0.000514238,-0.00193784,0.000153003
7047,0.000530105,-0.00201743,0.000133525
7048,0.000467866,-0.00172858,0.00000238635
7049,0.000481548,-0.00182609,0.0000519272
7050,0.000592566,-0.00223623,0.00047348
7051,0.000563724,-0.00214806,0.000460814
7052,0.000539965,-0.00205786,0.000464771
7053,0.000520391,-0.00197188,0.000468873
7054,0.000510627,-0.00188169,0.000471938
7055,0.000524418,-0.00174338,0.000430846
7056,0.000591394,-0.00222931,0.000378443
7057,0.000561995,-0.00214002,0.000368819
7058,0.000538193,-0.00204943,0.000374735
7059,0.000519813,-0.00196507,0.000379381
7060,0.00050791,-0.00187543,0.000386103
7061,0.000523375,-0.00173728,0.00034648
7062,0.000586748,-0.0022119,0.000282733
7063,0.000557522,-0.00212265,0.000277533
7064,0.000534677,-0.00203271,0.000284641
7065,0.000516446,-0.00195049,0.000290785
7066,0.000502591,-0.0018623,0.00029846
7067,0.000519493,-0.00172497,0.000264242
